y,empirical_cdf,exact_cdf
0.4297415900,0.4739700000,0.4751340514
0.4297655590,0.4739800000,0.4751529219
0.4297908770,0.4739900000,0.4751728536
0.4297921511,0.4740000000,0.4751738566
0.4298079583,0.4740100000,0.4751863005
0.4298122344,0.4740200000,0.4751896667
0.4298154003,0.4740300000,0.4751921589
0.4298441671,0.4740400000,0.4752148041
0.4298448303,0.4740500000,0.4752153261
0.4298612941,0.4740600000,0.4752282859
0.4298647732,0.4740700000,0.4752310244
0.4298695005,0.4740800000,0.4752347455
0.4298902079,0.4740900000,0.4752510451
0.4298963422,0.4741000000,0.4752558735
0.4299539634,0.4741100000,0.4753012261
0.4299649192,0.4741200000,0.4753098488
0.4299674977,0.4741300000,0.4753118781
0.4299779809,0.4741400000,0.4753201287
0.4299808914,0.4741500000,0.4753224193
0.4299828061,0.4741600000,0.4753239262
0.4299963066,0.4741700000,0.4753345512
0.4300080938,0.4741800000,0.4753438276
0.4300084062,0.4741900000,0.4753440735
0.4300168014,0.4742000000,0.4753506803
0.4300171676,0.4742100000,0.4753509685
0.4300255333,0.4742200000,0.4753575521
0.4300318369,0.4742300000,0.4753625127
0.4300551530,0.4742400000,0.4753808612
0.4300567531,0.4742500000,0.4753821203
0.4300675052,0.4742600000,0.4753905814
0.4300682804,0.4742700000,0.4753911914
0.4300708078,0.4742800000,0.4753931803
0.4301069837,0.4742900000,0.4754216466
0.4301227042,0.4743000000,0.4754340164
0.4301303468,0.4743100000,0.4754400300
0.4301313387,0.4743200000,0.4754408104
0.4301404793,0.4743300000,0.4754480026
0.4301449511,0.4743400000,0.4754515211
0.4301458169,0.4743500000,0.4754522024
0.4301706273,0.4743600000,0.4754717234
0.4301739855,0.4743700000,0.4754743655
0.4301814458,0.4743800000,0.4754802352
0.4302134998,0.4743900000,0.4755054540
0.4302148972,0.4744000000,0.4755065534
0.4302199466,0.4744100000,0.4755105260
0.4302695259,0.4744200000,0.4755495302
0.4302962150,0.4744300000,0.4755705255
0.4303274043,0.4744400000,0.4755950598
0.4303336007,0.4744500000,0.4755999339
0.4303357620,0.4744600000,0.4756016340
0.4303554651,0.4744700000,0.4756171321
0.4303651493,0.4744800000,0.4756247494
0.4303721742,0.4744900000,0.4756302750
0.4304264191,0.4745000000,0.4756729398
0.4304361334,0.4745100000,0.4756805799
0.4304568708,0.4745200000,0.4756968892
0.4304866601,0.4745300000,0.4757203166
0.4304898653,0.4745400000,0.4757228373
0.4305150722,0.4745500000,0.4757426600
0.4305625854,0.4745600000,0.4757800223
0.4305747575,0.4745700000,0.4757895935
0.4306094356,0.4745800000,0.4758168608
0.4306199680,0.4745900000,0.4758251421
0.4306318314,0.4746000000,0.4758344698
0.4306485955,0.4746100000,0.4758476503
0.4306608610,0.4746200000,0.4758572937
0.4306752139,0.4746300000,0.4758685781
0.4306757837,0.4746400000,0.4758690260
0.4306775494,0.4746500000,0.4758704142
0.4306862076,0.4746600000,0.4758772212
0.4306915627,0.4746700000,0.4758814313
0.4307555714,0.4746800000,0.4759317511
0.4307667258,0.4746900000,0.4759405195
0.4308114506,0.4747000000,0.4759756760
0.4308161875,0.4747100000,0.4759793994
0.4308508243,0.4747200000,0.4760066243
0.4308509020,0.4747300000,0.4760066853
0.4308579658,0.4747400000,0.4760122374
0.4308610602,0.4747500000,0.4760146695
0.4308691148,0.4747600000,0.4760210002
0.4308791299,0.4747700000,0.4760288717
0.4308975592,0.4747800000,0.4760433561
0.4309213251,0.4747900000,0.4760620343
0.4309298343,0.4748000000,0.4760687216
0.4309334095,0.4748100000,0.4760715314
0.4309590036,0.4748200000,0.4760916452
0.4309593994,0.4748300000,0.4760919563
0.4309628978,0.4748400000,0.4760947055
0.4309703184,0.4748500000,0.4761005370
0.4309772265,0.4748600000,0.4761059657
0.4309845020,0.4748700000,0.4761116831
0.4309896728,0.4748800000,0.4761157464
0.4310436586,0.4748900000,0.4761581682
0.4310561293,0.4749000000,0.4761679671
0.4310683833,0.4749100000,0.4761775956
0.4310828855,0.4749200000,0.4761889903
0.4310861676,0.4749300000,0.4761915691
0.4310997936,0.4749400000,0.4762022751
0.4311083762,0.4749500000,0.4762090184
0.4311212861,0.4749600000,0.4762191614
0.4311267549,0.4749700000,0.4762234581
0.4311389877,0.4749800000,0.4762330689
0.4311431858,0.4749900000,0.4762363671
0.4311463811,0.4750000000,0.4762388775
0.4311590179,0.4750100000,0.4762488054
0.4311600789,0.4750200000,0.4762496389
0.4311612822,0.4750300000,0.4762505842
0.4311761497,0.4750400000,0.4762622644
0.4311997513,0.4750500000,0.4762808057
0.4312048076,0.4750600000,0.4762847777
0.4312110406,0.4750700000,0.4762896742
0.4312241267,0.4750800000,0.4762999541
0.4312380069,0.4750900000,0.4763108576
0.4312669923,0.4751000000,0.4763336261
0.4312716987,0.4751100000,0.4763373230
0.4312811763,0.4751200000,0.4763447675
0.4313023462,0.4751300000,0.4763613958
0.4313121058,0.4751400000,0.4763690615
0.4313206140,0.4751500000,0.4763757442
0.4313338244,0.4751600000,0.4763861201
0.4313364728,0.4751700000,0.4763882002
0.4313401369,0.4751800000,0.4763910780
0.4313530317,0.4751900000,0.4764012056
0.4313946343,0.4752000000,0.4764338792
0.4313960117,0.4752100000,0.4764349610
0.4314077762,0.4752200000,0.4764442001
0.4314112468,0.4752300000,0.4764469257
0.4314190180,0.4752400000,0.4764530286
0.4314194432,0.4752500000,0.4764533625
0.4314572571,0.4752600000,0.4764830577
0.4314863392,0.4752700000,0.4765058947
0.4314868071,0.4752800000,0.4765062621
0.4315188237,0.4752900000,0.4765314022
0.4315419339,0.4753000000,0.4765495481
0.4315440464,0.4753100000,0.4765512068
0.4315498354,0.4753200000,0.4765557521
0.4315693674,0.4753300000,0.4765710877
0.4315824772,0.4753400000,0.4765813807
0.4315976193,0.4753500000,0.4765932690
0.4316082634,0.4753600000,0.4766016258
0.4316119681,0.4753700000,0.4766045343
0.4316175180,0.4753800000,0.4766088915
0.4316306578,0.4753900000,0.4766192073
0.4317056000,0.4754000000,0.4766780389
0.4317120483,0.4754100000,0.4766831007
0.4317149794,0.4754200000,0.4766854015
0.4317195549,0.4754300000,0.4766889932
0.4317224949,0.4754400000,0.4766913010
0.4317583885,0.4754500000,0.4767194754
0.4317636946,0.4754600000,0.4767236402
0.4317749359,0.4754700000,0.4767324636
0.4317754134,0.4754800000,0.4767328384
0.4317902217,0.4754900000,0.4767444613
0.4317941268,0.4755000000,0.4767475263
0.4318104881,0.4755100000,0.4767603679
0.4318234793,0.4755200000,0.4767705640
0.4318286560,0.4755300000,0.4767746269
0.4318363959,0.4755400000,0.4767807014
0.4318474936,0.4755500000,0.4767894112
0.4318604629,0.4755600000,0.4767995896
0.4318678063,0.4755700000,0.4768053526
0.4318779296,0.4755800000,0.4768132973
0.4318914383,0.4755900000,0.4768238985
0.4318965514,0.4756000000,0.4768279111
0.4318992662,0.4756100000,0.4768300415
0.4319024171,0.4756200000,0.4768325142
0.4319240007,0.4756300000,0.4768494517
0.4319412162,0.4756400000,0.4768629610
0.4319769874,0.4756500000,0.4768910301
0.4319788432,0.4756600000,0.4768924862
0.4320374293,0.4756700000,0.4769384544
0.4320558502,0.4756800000,0.4769529072
0.4320777421,0.4756900000,0.4769700826
0.4320898766,0.4757000000,0.4769796026
0.4321091407,0.4757100000,0.4769947156
0.4321118438,0.4757200000,0.4769968363
0.4321136649,0.4757300000,0.4769982649
0.4321242235,0.4757400000,0.4770065481
0.4321355296,0.4757500000,0.4770154175
0.4321358032,0.4757600000,0.4770156322
0.4321476236,0.4757700000,0.4770249049
0.4321548407,0.4757800000,0.4770305664
0.4321564132,0.4757900000,0.4770318000
0.4321623102,0.4758000000,0.4770364258
0.4321630587,0.4758100000,0.4770370130
0.4321757955,0.4758200000,0.4770470043
0.4321811608,0.4758300000,0.4770512129
0.4322031363,0.4758400000,0.4770684508
0.4322038665,0.4758500000,0.4770690235
0.4322139724,0.4758600000,0.4770769505
0.4322200504,0.4758700000,0.4770817179
0.4322216099,0.4758800000,0.4770829412
0.4322254011,0.4758900000,0.4770859149
0.4322269554,0.4759000000,0.4770871340
0.4322310725,0.4759100000,0.4770903634
0.4322496401,0.4759200000,0.4771049269
0.4322719748,0.4759300000,0.4771224447
0.4322952405,0.4759400000,0.4771406921
0.4323265716,0.4759500000,0.4771652641
0.4323278505,0.4759600000,0.4771662671
0.4323340786,0.4759700000,0.4771711514
0.4323360072,0.4759800000,0.4771726639
0.4323377938,0.4759900000,0.4771740651
0.4323823136,0.4760000000,0.4772089780
0.4323939625,0.4760100000,0.4772181129
0.4324062127,0.4760200000,0.4772277190
0.4324356693,0.4760300000,0.4772508172
0.4324411388,0.4760400000,0.4772551060
0.4324430315,0.4760500000,0.4772565900
0.4324509021,0.4760600000,0.4772627614
0.4324737566,0.4760700000,0.4772806815
0.4324779982,0.4760800000,0.4772840072
0.4324788231,0.4760900000,0.4772846540
0.4324988123,0.4761000000,0.4773003268
0.4324998624,0.4761100000,0.4773011501
0.4325076107,0.4761200000,0.4773072251
0.4325154517,0.4761300000,0.4773133728
0.4325249482,0.4761400000,0.4773208182
0.4325364411,0.4761500000,0.4773298288
0.4325461926,0.4761600000,0.4773374740
0.4325698939,0.4761700000,0.4773560553
0.4325780570,0.4761800000,0.4773624549
0.4325865363,0.4761900000,0.4773691022
0.4325930340,0.4762000000,0.4773741961
0.4325948178,0.4762100000,0.4773755944
0.4326194843,0.4762200000,0.4773949310
0.4326278838,0.4762300000,0.4774015155
0.4326417499,0.4762400000,0.4774123849
0.4326456772,0.4762500000,0.4774154634
0.4326749472,0.4762600000,0.4774384070
0.4326761912,0.4762700000,0.4774393821
0.4326903755,0.4762800000,0.4774505002
0.4327134967,0.4762900000,0.4774686228
0.4327249934,0.4763000000,0.4774776339
0.4327379869,0.4763100000,0.4774878179
0.4327756707,0.4763200000,0.4775173524
0.4327826920,0.4763300000,0.4775228552
0.4327836035,0.4763400000,0.4775235695
0.4328161156,0.4763500000,0.4775490491
0.4328494600,0.4763600000,0.4775751797
0.4328494951,0.4763700000,0.4775752071
0.4328527211,0.4763800000,0.4775777352
0.4328544646,0.4763900000,0.4775791015
0.4328619990,0.4764000000,0.4775850056
0.4328760583,0.4764100000,0.4775960227
0.4328859741,0.4764200000,0.4776037927
0.4328949190,0.4764300000,0.4776108018
0.4329106121,0.4764400000,0.4776230985
0.4329182772,0.4764500000,0.4776291046
0.4329195520,0.4764600000,0.4776301035
0.4329219595,0.4764700000,0.4776319899
0.4329254676,0.4764800000,0.4776347387
0.4329454577,0.4764900000,0.4776504016
0.4329901578,0.4765000000,0.4776854240
0.4330190607,0.4765100000,0.4777080682
0.4330235168,0.4765200000,0.4777115593
0.4330269150,0.4765300000,0.4777142215
0.4330405581,0.4765400000,0.4777249098
0.4330556691,0.4765500000,0.4777367478
0.4330654343,0.4765600000,0.4777443977
0.4330810375,0.4765700000,0.4777566209
0.4330847919,0.4765800000,0.4777595620
0.4330876441,0.4765900000,0.4777617962
0.4330999260,0.4766000000,0.4777714172
0.4331146400,0.4766100000,0.4777829433
0.4331340515,0.4766200000,0.4777981485
0.4331344848,0.4766300000,0.4777984880
0.4331385143,0.4766400000,0.4778016442
0.4331718029,0.4766500000,0.4778277185
0.4331902873,0.4766600000,0.4778421964
0.4331997964,0.4766700000,0.4778496441
0.4332108514,0.4766800000,0.4778583026
0.4332216836,0.4766900000,0.4778667865
0.4332253937,0.4767000000,0.4778696923
0.4332256625,0.4767100000,0.4778699027
0.4332281014,0.4767200000,0.4778718129
0.4332306467,0.4767300000,0.4778738064
0.4332354895,0.4767400000,0.4778775992
0.4332398811,0.4767500000,0.4778810386
0.4332439902,0.4767600000,0.4778842567
0.4332443511,0.4767700000,0.4778845394
0.4332596648,0.4767800000,0.4778965325
0.4332940922,0.4767900000,0.4779234938
0.4333053587,0.4768000000,0.4779323167
0.4333205792,0.4768100000,0.4779442358
0.4333218083,0.4768200000,0.4779451983
0.4333692835,0.4768300000,0.4779823739
0.4333913125,0.4768400000,0.4779996229
0.4334084720,0.4768500000,0.4780130587
0.4334125691,0.4768600000,0.4780162666
0.4334165645,0.4768700000,0.4780193949
0.4334184600,0.4768800000,0.4780208790
0.4334282571,0.4768900000,0.4780285498
0.4334404811,0.4769000000,0.4780381205
0.4334579755,0.4769100000,0.4780518175
0.4334651039,0.4769200000,0.4780573985
0.4334848646,0.4769300000,0.4780728691
0.4335396905,0.4769400000,0.4781157901
0.4335497030,0.4769500000,0.4781236281
0.4335743233,0.4769600000,0.4781429009
0.4335790574,0.4769700000,0.4781466066
0.4335979541,0.4769800000,0.4781613983
0.4336373904,0.4769900000,0.4781922665
0.4336653505,0.4770000000,0.4782141508
0.4336884121,0.4770100000,0.4782322003
0.4336937622,0.4770200000,0.4782363875
0.4337021682,0.4770300000,0.4782429663
0.4337125003,0.4770400000,0.4782510526
0.4337184598,0.4770500000,0.4782557166
0.4337246741,0.4770600000,0.4782605800
0.4337899173,0.4770700000,0.4783116374
0.4337956389,0.4770800000,0.4783161147
0.4338001288,0.4770900000,0.4783196282
0.4338445231,0.4771000000,0.4783543665
0.4338521407,0.4771100000,0.4783603270
0.4338545396,0.4771200000,0.4783622040
0.4338645116,0.4771300000,0.4783700067
0.4338771286,0.4771400000,0.4783798787
0.4338908178,0.4771500000,0.4783905894
0.4339210716,0.4771600000,0.4784142599
0.4339218388,0.4771700000,0.4784148601
0.4339232446,0.4771800000,0.4784159600
0.4339358330,0.4771900000,0.4784258087
0.4339410333,0.4772000000,0.4784298772
0.4339521363,0.4772100000,0.4784385636
0.4339599533,0.4772200000,0.4784446792
0.4339735799,0.4772300000,0.4784553396
0.4339864799,0.4772400000,0.4784654314
0.4339895888,0.4772500000,0.4784678635
0.4340102556,0.4772600000,0.4784840308
0.4340347411,0.4772700000,0.4785031849
0.4340377336,0.4772800000,0.4785055257
0.4341513373,0.4772900000,0.4785943837
0.4341912988,0.4773000000,0.4786256370
0.4342015504,0.4773100000,0.4786336543
0.4342239565,0.4773200000,0.4786511767
0.4342522050,0.4773300000,0.4786732672
0.4342811401,0.4773400000,0.4786958937
0.4342912447,0.4773500000,0.4787037950
0.4342960851,0.4773600000,0.4787075799
0.4343131589,0.4773700000,0.4787209304
0.4343216115,0.4773800000,0.4787275395
0.4343394756,0.4773900000,0.4787415075
0.4343434254,0.4774000000,0.4787445958
0.4343661763,0.4774100000,0.4787623840
0.4343709881,0.4774200000,0.4787661461
0.4343747367,0.4774300000,0.4787690770
0.4343787510,0.4774400000,0.4787722155
0.4344193218,0.4774500000,0.4788039345
0.4344272736,0.4774600000,0.4788101511
0.4344485179,0.4774700000,0.4788267594
0.4344743182,0.4774800000,0.4788469286
0.4345088828,0.4774900000,0.4788739481
0.4345232301,0.4775000000,0.4788851631
0.4345277094,0.4775100000,0.4788886644
0.4345302698,0.4775200000,0.4788906658
0.4345370981,0.4775300000,0.4788960032
0.4345490177,0.4775400000,0.4789053202
0.4345676858,0.4775500000,0.4789199117
0.4345805860,0.4775600000,0.4789299946
0.4345938445,0.4775700000,0.4789403575
0.4345942592,0.4775800000,0.4789406816
0.4345976945,0.4775900000,0.4789433666
0.4346178009,0.4776000000,0.4789590812
0.4346507005,0.4776100000,0.4789847936
0.4346522366,0.4776200000,0.4789859941
0.4346581974,0.4776300000,0.4789906526
0.4347169873,0.4776400000,0.4790365957
0.4347425065,0.4776500000,0.4790565372
0.4347521575,0.4776600000,0.4790640785
0.4347691238,0.4776700000,0.4790773359
0.4347907700,0.4776800000,0.4790942497
0.4347990665,0.4776900000,0.4791007321
0.4348071628,0.4777000000,0.4791070581
0.4348437515,0.4777100000,0.4791356456
0.4348556063,0.4777200000,0.4791449076
0.4348568800,0.4777300000,0.4791459027
0.4348607905,0.4777400000,0.4791489579
0.4348740361,0.4777500000,0.4791593063
0.4348780761,0.4777600000,0.4791624625
0.4348894284,0.4777700000,0.4791713315
0.4349059660,0.4777800000,0.4791842513
0.4349126688,0.4777900000,0.4791894876
0.4349425989,0.4778000000,0.4792128690
0.4349447753,0.4778100000,0.4792145691
0.4349512031,0.4778200000,0.4792195903
0.4349586908,0.4778300000,0.4792254395
0.4349745190,0.4778400000,0.4792378037
0.4349852411,0.4778500000,0.4792461791
0.4349861621,0.4778600000,0.4792468986
0.4349872065,0.4778700000,0.4792477144
0.4349935268,0.4778800000,0.4792526513
0.4350026175,0.4778900000,0.4792597522
0.4350122007,0.4779000000,0.4792672377
0.4350600265,0.4779100000,0.4793045931
0.4350923225,0.4779200000,0.4793298170
0.4351019422,0.4779300000,0.4793373300
0.4351430144,0.4779400000,0.4793694061
0.4351544785,0.4779500000,0.4793783589
0.4351853348,0.4779600000,0.4794024550
0.4352005530,0.4779700000,0.4794143387
0.4352170202,0.4779800000,0.4794271975
0.4352414398,0.4779900000,0.4794462654
0.4352631831,0.4780000000,0.4794632429
0.4352642441,0.4780100000,0.4794640713
0.4352666618,0.4780200000,0.4794659591
0.4352755803,0.4780300000,0.4794729226
0.4353141224,0.4780400000,0.4795030151
0.4353342069,0.4780500000,0.4795186957
0.4353378089,0.4780600000,0.4795215079
0.4353505838,0.4780700000,0.4795314814
0.4353919141,0.4780800000,0.4795637471
0.4353934394,0.4780900000,0.4795649378
0.4354098762,0.4781000000,0.4795777691
0.4354574895,0.4781100000,0.4796149363
0.4354673269,0.4781200000,0.4796226150
0.4354694399,0.4781300000,0.4796242644
0.4354995251,0.4781400000,0.4796477472
0.4355011741,0.4781500000,0.4796490343
0.4355296277,0.4781600000,0.4796712426
0.4355345421,0.4781700000,0.4796750783
0.4355524203,0.4781800000,0.4796890318
0.4355537824,0.4781900000,0.4796900949
0.4355538994,0.4782000000,0.4796901862
0.4355554489,0.4782100000,0.4796913955
0.4355617770,0.4782200000,0.4796963343
0.4355700938,0.4782300000,0.4797028252
0.4355786237,0.4782400000,0.4797094823
0.4355841584,0.4782500000,0.4797138018
0.4355866644,0.4782600000,0.4797157575
0.4356058967,0.4782700000,0.4797307667
0.4356082662,0.4782800000,0.4797326159
0.4356146485,0.4782900000,0.4797375966
0.4356184238,0.4783000000,0.4797405428
0.4356410823,0.4783100000,0.4797582249
0.4356576093,0.4783200000,0.4797711219
0.4356868621,0.4783300000,0.4797939486
0.4357021269,0.4783400000,0.4798058597
0.4357489799,0.4783500000,0.4798424174
0.4357539538,0.4783600000,0.4798462982
0.4357960236,0.4783700000,0.4798791213
0.4357993720,0.4783800000,0.4798817337
0.4358149963,0.4783900000,0.4798939233
0.4358159406,0.4784000000,0.4798946599
0.4358211854,0.4784100000,0.4798987517
0.4358275978,0.4784200000,0.4799037543
0.4358283093,0.4784300000,0.4799043094
0.4358377623,0.4784400000,0.4799116841
0.4358615874,0.4784500000,0.4799302705
0.4358855531,0.4784600000,0.4799489658
0.4359061485,0.4784700000,0.4799650316
0.4359121205,0.4784800000,0.4799696901
0.4359121987,0.4784900000,0.4799697511
0.4359419952,0.4785000000,0.4799929932
0.4359442566,0.4785100000,0.4799947571
0.4359538367,0.4785200000,0.4800022296
0.4359684909,0.4785300000,0.4800136597
0.4359694420,0.4785400000,0.4800144015
0.4359708324,0.4785500000,0.4800154860
0.4359777633,0.4785600000,0.4800208919
0.4360003073,0.4785700000,0.4800384752
0.4360218294,0.4785800000,0.4800552609
0.4360298301,0.4785900000,0.4800615008
0.4360386346,0.4786000000,0.4800683674
0.4360442675,0.4786100000,0.4800727605
0.4360449953,0.4786200000,0.4800733281
0.4360472822,0.4786300000,0.4800751116
0.4360597101,0.4786400000,0.4800848039
0.4360629189,0.4786500000,0.4800873064
0.4360707965,0.4786600000,0.4800934498
0.4360783906,0.4786700000,0.4800993721
0.4361132792,0.4786800000,0.4801265793
0.4361140853,0.4786900000,0.4801272079
0.4361470553,0.4787000000,0.4801529176
0.4361473897,0.4787100000,0.4801531783
0.4361533352,0.4787200000,0.4801578145
0.4361732922,0.4787300000,0.4801733759
0.4361888387,0.4787400000,0.4801854980
0.4362062817,0.4787500000,0.4801990986
0.4362215358,0.4787600000,0.4802109920
0.4362272580,0.4787700000,0.4802154535
0.4362534951,0.4787800000,0.4802359096
0.4362608511,0.4787900000,0.4802416447
0.4362652411,0.4788000000,0.4802450673
0.4362826934,0.4788100000,0.4802586734
0.4362871349,0.4788200000,0.4802621361
0.4362922299,0.4788300000,0.4802661082
0.4362968310,0.4788400000,0.4802696952
0.4363009907,0.4788500000,0.4802729380
